x,y
-0.5563909774436091,-0.16078128709347927
-0.526315789473685,-0.15754441675244846
-0.4962406015037599,-0.15376627138354432
-0.4661654135338349,-0.14942865611544942
-0.43609022556390986,-0.14451405021001817
-0.40601503759398483,-0.13900567225825852
-0.3759398496240607,-0.13288754334946876
-0.34586466165413565,-0.12614454785946513
-0.3157894736842106,-0.11876249151281999
-0.2857142857142865,-0.11072815638544575
-0.25563909774436144,-0.1020293525276636
-0.2255639097744364,-0.09265496590398588
-0.19548872180451138,-0.0825950023640927
-0.16541353383458635,-0.07184062737979005
-0.1353383458646622,-0.060384201304920004
-0.10526315789473717,-0.04821930993909292
-0.07518796992481214,-0.035340790201546214
-0.04511278195488799,-0.02174475074817661
-0.01503759398496296,-0.007428587392661802
0.015037593984962072,0.007609006592300702
0.045112781954887105,0.023368031206710903
0.07518796992481214,0.03984717972326592
0.10526315789473628,0.057043847955643705
0.1353383458646613,0.07495414455974166
0.16541353383458635,0.0935729064547963
0.1954887218045105,0.1128937194404181
0.22556390977443552,0.13290894387044996
0.25563909774436055,0.15360974521669726
0.2857142857142856,0.17498612932884008
0.3157894736842106,0.1970269821713906
0.34586466165413476,0.21972011379466988
0.3759398496240598,0.24305230627459118
0.40601503759398483,0.26700936533572633
0.436090225563909,0.291576175353891
0.466165413533834,0.31673675741838475
0.49624060150375904,0.3424743301202149
0.5263157894736841,0.36877137272123567
0.5563909774436091,0.3956096903501299
0.5864661654135332,0.42297048086469174
0.6165413533834583,0.4508344030159028
0.6466165413533833,0.47918164554782344
0.6766917293233075,0.5079919968683964
0.7067669172932325,0.5372449149297259
0.7368421052631575,0.5669195969622814
0.7669172932330826,0.5969950487156741
0.7969924812030076,0.6274501528690074
0.8270676691729317,0.6582637362862733
0.8571428571428568,0.6894146358066539
0.8872180451127818,0.7208817622757518
0.9172932330827059,0.7526441625416003
0.947368421052631,0.7846810791585211
0.977443609022556,0.8169720075624128
1.007518796992481,0.8494967505026468
1.037593984962406,0.8822354695381875
1.0676691729323302,0.9151687334286939
1.0977443609022552,0.9482775632749856
1.1278195488721803,0.9815434742871343
1.1578947368421044,1.0149485140824643
1.1879699248120295,1.0484752974396085
1.2180451127819545,1.0821070374583766
1.2481203007518795,1.1158275730983735
1.2781954887218046,1.1496213930918031
1.3082706766917287,1.1834736562476753
1.3383458646616537,1.217370208185475
1.3684210526315788,1.2512975945561366
1.398496240601503,1.2852430708268459
1.428571428571428,1.319194608723534
1.458646616541353,1.3531408994409904
1.488721804511278,1.3870713537451524
1.518796992481203,1.4209760991052645
1.5488721804511272,1.4548459740052526
1.5789473684210522,1.488672519593778
1.6090225563909772,1.5224479688409631
1.6390977443609014,1.55616523337684
1.6691729323308264,1.5898178881920217
1.6992481203007515,1.6234001543850891
1.7293233082706765,1.65690688014374
1.7593984962406015,1.69033352014782
1.7894736842105257,1.7236761135821586
1.8195488721804507,1.7569312609456083
1.8496240601503757,1.7900960998399633
1.8796992481202999,1.8231682799186317
1.909774436090225,1.8561459371700486
1.93984962406015,1.8890276677050182
1.969924812030075,1.9218125012105693
2,1.9544998742254873
2.030075187969924,1.987089603384689
2.0601503759398483,2.019581858771036
2.090225563909774,2.0519771375041573
2.1203007518796984,2.0842762376864985
2.1503759398496243,2.116480232817217
2.1804511278195484,2.148590446774699
2.2105263157894726,2.180608429458691
2.2406015037593985,2.2125359331731005
2.2706766917293226,2.244374889820777
2.3007518796992485,2.2761273889719718
2.3308270676691727,2.3077956568586635
2.360902255639097,2.339382036337921
2.3909774436090228,2.370888967858521
2.421052631578947,2.40231897145667
2.451127819548871,2.4336746297986407
2.481203007518797,2.464958572280475
2.511278195488721,2.4961734601878534
2.5413533834586453,2.5273219729125933
2.571428571428571,2.558406795216079
2.6015037593984953,2.5894306055243814
2.6315789473684212,2.6203960652347544
2.6616541353383454,2.6513058090085884
2.6917293233082695,2.682162436021985
2.7218045112781954,2.7129685021414853
2.7518796992481196,2.7437265129895665
2.7819548872180455,2.774438917861963
2.8120300751879697,2.8051081044567634
2.842105263157894,2.8357363943737073
2.8721804511278197,2.866326039340805
2.902255639097744,2.8968792181246763
2.932330827067668,2.927398034080547
2.962406015037594,2.957884513297733
2.992481203007518,2.98834060329668
3.022556390977442,3.01876817223415
3.052631578947368,3.049169008573868
3.0827067669172923,3.079544821180957
3.112781954887218,3.10989723979971
3.1428571428571423,3.1402278158755426
3.1729323308270665,3.170538023683562
3.2030075187969924,3.200829261727762
3.2330827067669166,3.2311028543766205
3.2631578947368425,3.261360053702694
3.2932330827067666,3.291602041495614
3.3233082706766908,3.3218299314198814
3.3533834586466167,3.352044771290669
3.383458646616541,3.382247545442834
3.413533834586465,3.4124391771702416
3.443609022556391,3.442620531214311
3.473684210526315,3.472792416282607
3.503759398496239,3.502955587580062
3.533834586466165,3.5331107493371006
3.5639097744360893,3.563258557320655
3.593984962406015,3.5933996213156325
3.6240601503759393,3.6235345075658536
3.6541353383458635,3.6536637411650053
3.6842105263157894,3.6837878083894022
3.7142857142857135,3.7139071589656543
3.7443609022556394,3.744022208267535
3.7744360902255636,3.774133339437351
3.8045112781954877,3.8042409054282103
3.8345864661654137,3.8343452309644186
3.864661654135338,3.8644466144181147
3.894736842105262,3.8945453296010117
3.924812030075188,3.9246416274707485
3.954887218045112,3.954735737751993
3.984962406015036,3.984827870472981
4.015037593984962,4.0149182174186
4.045112781954886,4.0450069535015665
4.075187969924812,4.075094238053596
4.105263157894736,4.105180216038719
4.13533834586466,4.135265019191194
4.165413533834586,4.1653487670806095
4.1954887218045105,4.1954315681069545
4.225563909774436,4.225513520428561
4.2556390977443606,4.255594712825853
4.285714285714285,4.285675225503953
4.315789473684211,4.315755130837156
4.345864661654135,4.345834494058319
4.375939849624059,4.375913373896188
4.406015037593985,4.405991823163607
4.436090225563909,4.436069889299523
4.466165413533833,4.466147614867645
4.496240601503759,4.496225038014489
4.526315789473683,4.526302192889452
4.556390977443609,4.55637911002953
4.586466165413533,4.58645581671106
4.616541353383457,4.616532337270905
4.646616541353383,4.646608693399254
4.6766917293233075,4.67668490440618
4.706766917293233,4.706760987463981
4.7368421052631575,4.736836957827155
4.766917293233082,4.766912829031826
4.796992481203008,4.796988613076276
4.827067669172932,4.827064320584141
4.857142857142856,4.857139960951768
4.887218045112782,4.887215542481049
4.917293233082706,4.917291072499022
4.94736842105263,4.947366557465445
4.977443609022556,4.9774420030693625
5.00751879699248,5.007517414315731
5.037593984962406,5.037592795603009
5.06766917293233,5.067668150792555
5.097744360902254,5.097743483270635
5.12781954887218,5.127818796003755
5.157894736842104,5.157894091587947
5.18796992481203,5.187969372292669
5.2180451127819545,5.218044640099802
5.248120300751879,5.248119896738289
5.2781954887218046,5.278195143714842
5.308270676691729,5.308270382341138
5.338345864661653,5.338345613757887
5.368421052631579,5.368420838956088
5.398496240601503,5.398496058795782
5.428571428571427,5.428571274022593
5.458646616541353,5.458646485282285
5.488721804511277,5.488721693133554
5.518796992481203,5.51879689805928
5.548872180451127,5.548872100476384
5.578947368421051,5.578947300744467
5.609022556390977,5.609022499173381
5.639097744360901,5.639097696029831
5.669172932330827,5.669172891543158
5.6992481203007515,5.699248085910363
5.729323308270676,5.729323279300509
5.7593984962406015,5.759398471858525
5.789473684210526,5.789473663708527
5.81954887218045,5.8195488549567065
5.849624060150376,5.849624045693822
5.8796992481203,5.879699235997362
5.909774436090224,5.909774425933423
5.93984962406015,5.93984961555833
5.969924812030074,5.96992480492002
6,5.999999994059268
