x,y
-4.045112781954887,0.00002616205258643145
-4.015037593984962,0.000029732365779244763
-3.984962406015038,0.00003376080583655794
-3.954887218045113,0.000038302051302008255
-3.924812030075188,0.0000434167555372067
-3.8947368421052633,0.000049172129469643444
-3.8646616541353387,0.000055642572744540875
-3.8345864661654137,0.00006291035633787523
-3.8045112781954886,0.00007106635977843778
-3.774436090225564,0.00008021086619974804
-3.7443609022556394,0.00009045441850979996
-3.7142857142857144,0.00010191874001602708
-3.6842105263157894,0.0001147377228765123
-3.654135338345865,0.0001290584877656764
-3.62406015037594,0.00014504251813574065
-3.593984962406015,0.00016286687242861309
-3.56390977443609,0.0001827254775373932
-3.5338345864661656,0.00020483050673525405
-3.503759398496241,0.0002294138451749972
-3.473684210526316,0.0002567286459158047
-3.443609022556391,0.00028705097925024736
-3.4135338345864663,0.00032068157788045504
-3.3834586466165417,0.00035794768022889834
-3.3533834586466167,0.0003992049738589243
-3.3233082706766917,0.0004448396406235289
-3.293233082706767,0.0004952705047562844
-3.2631578947368425,0.0005509512846584852
-3.2330827067669174,0.0006123729486265383
-3.2030075187969924,0.0006800661741964142
-3.172932330827068,0.0007546039101567481
-3.1428571428571432,0.0008366040395998975
-3.112781954887218,0.0009267321416390195
-3.082706766917293,0.0010257043486162076
-3.0526315789473686,0.001134290294767193
-3.022556390977444,0.001253316151387629
-2.992481203007519,0.0013836677425665411
-2.962406015037594,0.001526293734521511
-2.9323308270676693,0.0016822088904797083
-2.9022556390977448,0.0018524973819118995
-2.8721804511278197,0.0020383161457406263
-2.8421052631578947,0.0022408982759175577
-2.81203007518797,0.0024615564364985354
-2.7819548872180455,0.002701686282051363
-2.7518796992481205,0.002962769869911397
-2.7218045112781954,0.003246379047465331
-2.691729323308271,0.003554178796301266
-2.6616541353383463,0.00388793051372216
-2.6315789473684212,0.004249495210793486
-2.601503759398496,0.004640836604789367
-2.5714285714285716,0.005064024082635732
-2.541353383458647,0.005521235510724476
-2.511278195488722,0.006014759865315467
-2.481203007518797,0.006546999656657004
-2.4511278195488724,0.007120473118959025
-2.421052631578948,0.007737816137462161
-2.3909774436090228,0.0084017838830715
-2.3609022556390977,0.009115252124383244
-2.330827067669173,0.009881218186444218
-2.3007518796992485,0.010702801525254324
-2.2706766917293235,0.011583243886875927
-2.2406015037593985,0.012525909020059234
-2.210526315789474,0.013534281911543988
-2.1804511278195493,0.01461196751367233
-2.1503759398496243,0.015762688934650937
-2.1203007518796992,0.016990285062750354
-2.0902255639097747,0.018298707596931696
-2.06015037593985,0.01969201745785404
-2.030075187969925,0.021174380554949135
-2,0.022750062887256395
-1.9699248120300759,0.024423424957993323
-1.9398496240601508,0.026198915485397323
-1.9097744360902258,0.028081064395210353
-1.8796992481203008,0.030074475083287366
-1.8496240601503757,0.03218381594018238
-1.8195488721804516,0.03441381113319847
-1.7894736842105265,0.03676923064526383
-1.7593984962406015,0.039254879574102286
-1.7293233082706774,0.04187558669948932
-1.6992481203007523,0.044636192330898494
-1.6691729323308273,0.047541535452527095
-1.6390977443609023,0.05059644018752346
-1.6090225563909772,0.05380570160818626
-1.578947368421053,0.05717407092394028
-1.548872180451128,0.060706240083986895
-1.518796992481203,0.06440682583663276
-1.488721804511279,0.06828035329239734
-1.4586466165413539,0.07233123904303213
-1.4285714285714288,0.07656377389352576
-1.3984962406015038,0.08098210526897515
-1.3684210526315788,0.08559021936282307
-1.3383458646616546,0.09039192309736954
-1.3082706766917296,0.09539082597160387
-1.2781954887218046,0.10059032187523637
-1.2481203007518804,0.1059935709513029
-1.2180451127819554,0.11160348159281375
-1.1879699248120303,0.11742269266159466
-1.1578947368421053,0.12345355601968899
-1.1278195488721803,0.12969811946540744
-1.0977443609022561,0.13615811016730728
-1.067669172932331,0.1428349186900254
-1.037593984962406,0.1497295837059497
-1.007518796992482,0.15684277748617848
-0.9774436090225569,0.1641747922630694
-0.9473684210526319,0.17172552755489356
-0.9172932330827068,0.1794944785407135
-0.8872180451127818,0.18748072557055073
-0.8571428571428577,0.1956829248922366
-0.8270676691729326,0.2040993006720505
-0.7969924812030076,0.2127276383813398
-0.7669172932330834,0.22156527961583639
-0.7368421052631584,0.23060911840833176
-0.7067669172932334,0.23985559908879117
-0.6766917293233083,0.2493007157389242
-0.6466165413533833,0.2589400132806915
-0.6165413533834592,0.26876859023030336
-0.5864661654135341,0.27878110314097343
-0.5563909774436091,0.2889717727490911
-0.526315789473685,0.29933439182965166
-0.4962406015037599,0.30986233475774805
-0.4661654135338349,0.32054856876378646
-0.43609022556390986,0.33138566686090365
-0.40601503759398483,0.34236582241385904
-0.3759398496240607,0.3534808653095864
-0.34586466165413565,0.3647222796806271
-0.3157894736842106,0.3760812231239299
-0.2857142857142865,0.3875485473490591
-0.25563909774436144,0.39911482018174205
-0.2255639097744364,0.4107703488410035
-0.19548872180451138,0.42250520440093553
-0.16541353383458635,0.43430924734145837
-0.1353383458646622,0.4461721540863516
-0.10526315789473717,0.4580834444213813
-0.07518796992481214,0.470032509680564
-0.04511278195488799,0.4820086415845733
-0.01503759398496296,0.49400106161199164
0.015037593984962072,0.5059989383880079
0.045112781954887105,0.5179913584154263
0.07518796992481214,0.529967490319436
0.10526315789473628,0.5419165555786181
0.1353383458646613,0.5538278459136481
0.16541353383458635,0.5656907526585416
0.1954887218045105,0.5774947955990641
0.22556390977443552,0.5892296511589963
0.25563909774436055,0.6008851798182577
0.2857142857142856,0.6124514526509406
0.3157894736842106,0.6239187768760701
0.34586466165413476,0.6352777203193727
0.3759398496240598,0.6465191346904131
0.40601503759398483,0.657634177586141
0.436090225563909,0.6686143331390961
0.466165413533834,0.6794514312362133
0.49624060150375904,0.6901376652422517
0.5263157894736841,0.700665608170348
0.5563909774436091,0.711028227250909
0.5864661654135332,0.7212188968590264
0.6165413533834583,0.7312314097696964
0.6466165413533833,0.7410599867193085
0.6766917293233075,0.7506992842610756
0.7067669172932325,0.7601444009112086
0.7368421052631575,0.7693908815916681
0.7669172932330826,0.7784347203841634
0.7969924812030076,0.7872723616186602
0.8270676691729317,0.7959006993279493
0.8571428571428568,0.8043170751077632
0.8872180451127818,0.8125192744294493
0.9172932330827059,0.8205055214592862
0.947368421052631,0.8282744724451062
0.977443609022556,0.8358252077369304
1.007518796992481,0.8431572225138213
1.037593984962406,0.8502704162940503
1.0676691729323302,0.8571650813099744
1.0977443609022552,0.8638418898326926
1.1278195488721803,0.8703018805345926
1.1578947368421044,0.8765464439803108
1.1879699248120295,0.8825773073384051
1.2180451127819545,0.888396518407186
1.2481203007518795,0.894006429048697
1.2781954887218046,0.8994096781247636
1.3082706766917287,0.9046091740283959
1.3383458646616537,0.9096080769026303
1.3684210526315788,0.9144097806371769
1.398496240601503,0.9190178947310247
1.428571428571428,0.9234362261064741
1.458646616541353,0.9276687609569678
1.488721804511278,0.9317196467076025
1.518796992481203,0.9355931741633672
1.5488721804511272,0.939293759916013
1.5789473684210522,0.9428259290760597
1.6090225563909772,0.9461942983918137
1.6390977443609014,0.9494035598124764
1.6691729323308264,0.9524584645474728
1.6992481203007515,0.9553638076691013
1.7293233082706765,0.9581244133005107
1.7593984962406015,0.9607451204258977
1.7894736842105257,0.9632307693547361
1.8195488721804507,0.9655861888668015
1.8496240601503757,0.9678161840598176
1.8796992481202999,0.9699255249167126
1.909774436090225,0.9719189356047896
1.93984962406015,0.9738010845146026
1.969924812030075,0.9755765750420067
2,0.9772499371127437
2.030075187969924,0.9788256194450509
2.0601503759398483,0.9803079825421459
2.090225563909774,0.9817012924030682
2.1203007518796984,0.9830097149372496
2.1503759398496243,0.9842373110653491
2.1804511278195484,0.9853880324863277
2.2105263157894726,0.986465718088456
2.2406015037593985,0.9874740909799408
2.2706766917293226,0.9884167561131241
2.3007518796992485,0.9892971984747456
2.3308270676691727,0.9901187818135557
2.360902255639097,0.9908847478756166
2.3909774436090228,0.9915982161169286
2.421052631578947,0.9922621838625378
2.451127819548871,0.992879526881041
2.481203007518797,0.993453000343343
2.511278195488721,0.9939852401346845
2.5413533834586453,0.9944787644892754
2.571428571428571,0.9949359759173642
2.6015037593984953,0.9953591633952106
2.6315789473684212,0.9957505047892066
2.6616541353383454,0.9961120694862777
2.6917293233082695,0.9964458212036987
2.7218045112781954,0.9967536209525347
2.7518796992481196,0.9970372301300886
2.7819548872180455,0.9972983137179486
2.8120300751879697,0.9975384435635015
2.842105263157894,0.9977591017240824
2.8721804511278197,0.9979616838542593
2.902255639097744,0.9981475026180882
2.932330827067668,0.9983177911095202
2.962406015037594,0.9984737062654785
2.992481203007518,0.9986163322574335
3.022556390977442,0.9987466838486123
3.052631578947368,0.9988657097052327
3.0827067669172923,0.9989742956513838
3.112781954887218,0.9990732678583609
3.1428571428571423,0.9991633959604
3.1729323308270665,0.9992453960898433
3.2030075187969924,0.9993199338258036
3.2330827067669166,0.9993876270513735
3.2631578947368425,0.9994490487153416
3.2932330827067666,0.9995047294952437
3.3233082706766908,0.9995551603593764
3.3533834586466167,0.9996007950261411
3.383458646616541,0.9996420523197711
3.413533834586465,0.9996793184221195
3.443609022556391,0.9997129490207497
3.473684210526315,0.9997432713540841
3.503759398496239,0.999770586154825
3.533834586466165,0.9997951694932647
3.5639097744360893,0.9998172745224626
3.593984962406015,0.9998371331275714
3.6240601503759393,0.9998549574818643
3.6541353383458635,0.9998709415122343
3.6842105263157894,0.9998852622771235
3.7142857142857135,0.999898081259984
3.7443609022556394,0.9999095455814901
3.7744360902255636,0.9999197891338003
3.8045112781954877,0.9999289336402215
3.8345864661654137,0.9999370896436621
3.864661654135338,0.9999443574272555
3.894736842105262,0.9999508278705304
3.924812030075188,0.9999565832444628
3.954887218045112,0.999961697948698
3.984962406015036,0.9999662391941635
4.015037593984962,0.9999702676342208
4.045112781954886,0.9999738379474136
4.075187969924812,0.9999769993747755
4.105263157894736,0.99997979621456
4.13533834586466,0.9999822682771435
4.165413533834586,0.9999844513027456
4.1954887218045105,0.9999863773444893
4.225563909774436,0.9999880751192145
4.2556390977443606,0.9999895703283366
4.285714285714285,0.9999908859509224
4.315789473684211,0.9999920425110482
4.345864661654135,0.9999930583213779
4.375939849624059,0.9999939497047993
4.406015037593985,0.9999947311958357
4.436090225563909,0.9999954157234519
4.466165413533833,0.9999960147767626
4.496240601503759,0.999996538555062
4.526315789473683,0.9999969961034839
4.556390977443609,0.9999973954355239
4.586466165413533,0.9999977436435591
4.616541353383457,0.9999980469984211
4.646616541353383,0.9999983110389981
4.6766917293233075,0.9999985406527685
4.706766917293233,0.9999987401480982
4.7368421052631575,0.9999989133190661
4.766917293233082,0.999999063503522
4.796992481203008,0.999999193635023
4.827067669172932,0.999999306289238
4.857142857142856,0.9999994037253643
4.887218045112782,0.9999994879230454
4.917293233082706,0.9999995606152448
4.94736842105263,0.9999996233174838
4.977443609022556,0.9999996773538147
5.00751879699248,0.9999997238798684
5.037593984962406,0.9999997639032839
5.06766917293233,0.999999798301795
5.097744360902254,0.9999998278392253
5.12781954887218,0.9999998531796179
5.157894736842104,0.9999998748997041
5.18796992481203,0.9999998934998914
5.2180451127819545,0.9999999094139392
5.248120300751879,0.9999999230174679
5.2781954887218046,0.999999934635433
5.308270676691729,0.9999999445486847
5.338345864661653,0.999999952999717
5.368421052631579,0.9999999601977028
5.398496240601503,0.9999999663228957
5.428571428571427,0.9999999715304779
5.458646616541353,0.9999999759539173
5.488721804511277,0.9999999797078942
5.518796992481203,0.9999999828908506
5.548872180451127,0.9999999855872075
5.578947368421051,0.9999999878692916
5.609022556390977,0.9999999897990077
5.639097744360901,0.9999999914292902
5.669172932330827,0.999999992805358
5.6992481203007515,0.9999999939658026
5.729323308270676,0.9999999949435273
5.7593984962406015,0.9999999957665585
5.789473684210526,0.9999999964587457
5.81954887218045,0.9999999970403646
5.849624060150376,0.9999999975286356
5.8796992481203,0.9999999979381704
5.909774436090224,0.9999999982813557
5.93984962406015,0.9999999985686809
5.969924812030074,0.9999999988090211
6,0.999999999009878
